GEOID;COUNTRY;STATE;IECC15;IECC21;BA15;BA21;MOISTURE15;MOISTURE21;CPU
G17051;Fayette;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G17065;Hamilton;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G21233;Webster;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G48129;Donley;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G27003;Anoka;Minnesota;6;6;Cold;Cold;A;A
G48137;Edwards;Texas;2;2;Hot-Humid;Hot-Humid;B;B
G40073;Kingfisher;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G48149;Fayette;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G45003;Aiken;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G46011;Brookings;South Dakota;6;6;Cold;Cold;A;A
G46103;Pennington;South Dakota;6;6;Cold;Cold;A;A
G48009;Archer;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G47029;Cocke;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G48017;Bailey;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G47043;Dickson;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G46019;Butte;South Dakota;6;6;Cold;Cold;A;A
G45023;Chester;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G72133;Santa Isabel;;;;;;;
G13105;Elbert;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G45041;Florence;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G27017;Carlton;Minnesota;7;7;Very Cold;Very Cold;;
G12029;Dixie;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G27035;Crow Wing;Minnesota;7;7;Very Cold;Very Cold;;
G26013;Baraga;Michigan;7;6;Very Cold;Cold;;A
G38081;Sargent;North Dakota;6;6;Cold;Cold;A;A
G20009;Barton;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G18035;Delaware;Indiana;5;5;Cold;Cold;A;A
G22093;St. James;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G26035;Clare;Michigan;6;6;Cold;Cold;A;A
G38071;Ramsey;North Dakota;7;7;Very Cold;Very Cold;;
G16001;Ada;Idaho;5;5;Cold;Cold;B;B
G39097;Madison;Ohio;5;4;Cold;Mixed-Humid;A;A
G20003;Anderson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G19039;Clarke;Iowa;5;5;Cold;Cold;A;A
G51007;Amelia;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G13319;Wilkinson;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G48507;Zavala;Texas;2;2;Hot-Humid;Hot-Humid;B;B
G39055;Geauga;Ohio;5;5;Cold;Cold;A;A
G21071;Floyd;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G48303;Lubbock;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G13273;Terrell;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G19035;Cherokee;Iowa;6;5;Cold;Cold;A;A
G16015;Boise;Idaho;6;6;Cold;Cold;B;B
G39071;Highland;Ohio;5;4;Cold;Mixed-Humid;A;A
G17153;Pulaski;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G27059;Isanti;Minnesota;6;6;Cold;Cold;A;A
G13093;Dooly;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G27165;Watonwan;Minnesota;6;6;Cold;Cold;A;A
G05073;Lafayette;Arkansas;3;3;Hot-Humid;Hot-Humid;A;A
G37003;Alexander;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G48425;Somervell;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G13301;Warren;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G37119;Mecklenburg;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G39101;Marion;Ohio;5;5;Cold;Cold;A;A
G18111;Newton;Indiana;5;5;Cold;Cold;A;A
G20091;Johnson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G19051;Davis;Iowa;5;5;Cold;Cold;A;A
G08063;Kit Carson;Colorado;5;5;Cold;Cold;B;B
G17105;Livingston;Illinois;5;5;Cold;Cold;A;A
G13285;Troup;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G19065;Fayette;Iowa;6;5;Cold;Cold;A;A
G20113;McPherson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G19069;Franklin;Iowa;6;5;Cold;Cold;A;A
G01045;Dale;Alabama;3;2;Hot-Humid;Hot-Humid;A;A
G48309;McLennan;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G12093;Okeechobee;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G17129;Menard;Illinois;5;5;Cold;Cold;A;A
G51051;Dickenson;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G08095;Phillips;Colorado;5;5;Cold;Cold;B;B
G20193;Thomas;Kansas;5;5;Cold;Cold;A;A
G16057;Latah;Idaho;5;5;Cold;Cold;B;B
G19125;Marion;Iowa;5;5;Cold;Cold;A;A
G13059;Clarke;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G19137;Montgomery;Iowa;5;5;Cold;Cold;A;A
G19149;Plymouth;Iowa;6;5;Cold;Cold;A;A
G19157;Poweshiek;Iowa;5;5;Cold;Cold;A;A
G17179;Tazewell;Illinois;5;5;Cold;Cold;A;A
G08039;Elbert;Colorado;5;5;Cold;Cold;B;B
G21227;Warren;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G19153;Polk;Iowa;5;5;Cold;Cold;A;A
G48421;Sherman;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G35061;Valencia;New Mexico;4;4;Mixed-Dry;Mixed-Dry;B;B
G72129;San Lorenzo;;;;;;;
G72149;Villalba;;;;;;;
G28123;Scott;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G31063;Frontier;Nebraska;5;5;Cold;Cold;A;A
G01083;Limestone;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G12035;Flagler;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G12053;Hernando;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G12091;Okaloosa;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G13095;Dougherty;Georgia;3;2;Hot-Humid;Hot-Humid;A;A
G13253;Seminole;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G28113;Pike;Mississippi;3;3;Hot-Humid;Hot-Humid;A;A
G28061;Jasper;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G46045;Edmunds;South Dakota;6;6;Cold;Cold;A;A
G47099;Lawrence;Tennessee;4;3;Mixed-Humid;Mixed-Humid;A;A
G28047;Harrison;Mississippi;2;2;Hot-Humid;Hot-Humid;A;A
G72093;Maricao;;;;;;;
G72089;Luquillo;;;;;;;
G72085;Las Piedras;;;;;;;
G55137;Waushara;Wisconsin;6;5;Cold;Cold;A;A
G47173;Union;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G01001;Autauga;Alabama;3;3;Hot-Humid;Hot-Humid;A;A
G29089;Howard;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29115;Linn;Missouri;5;5;Cold;Cold;A;A
G48363;Palo Pinto;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G40129;Roger Mills;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G13135;Gwinnett;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G13167;Johnson;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G05077;Lee;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G05123;St. Francis;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G05037;Cross;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G55085;Oneida;Wisconsin;7;6;Very Cold;Cold;;A
G55125;Vilas;Wisconsin;7;6;Very Cold;Cold;;A
G46035;Davison;South Dakota;6;6;Cold;Cold;A;A
G39125;Paulding;Ohio;5;5;Cold;Cold;A;A
G42075;Lebanon;Pennsylvania;5;4;Cold;Mixed-Humid;A;A
G46017;Buffalo;South Dakota;6;6;Cold;Cold;A;A
G42007;Beaver;Pennsylvania;5;5;Cold;Cold;A;A
G42039;Crawford;Pennsylvania;5;5;Cold;Cold;A;A
G29061;Daviess;Missouri;5;5;Cold;Cold;A;A
G29021;Buchanan;Missouri;5;4;Cold;Mixed-Humid;A;A
G29199;Scotland;Missouri;5;5;Cold;Cold;A;A
G37103;Jones;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G48187;Guadalupe;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G48293;Limestone;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G12121;Suwannee;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G53043;Lincoln;Washington;5;5;Cold;Cold;B;B
G13017;Ben Hill;Georgia;3;3;Hot-Humid;Hot-Humid;A;A
G13019;Berrien;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G56041;Uinta;Wyoming;6;6;Cold;Cold;B;B
G55071;Manitowoc;Wisconsin;6;6;Cold;Cold;A;A
G50019;Orleans;Vermont;6;6;Cold;Cold;A;A
G31173;Thurston;Nebraska;5;5;Cold;Cold;A;A
G32027;Pershing;Nevada;5;5;Cold;Cold;B;B
G48405;San Augustine;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G22037;East Feliciana;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G37029;Camden;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G37041;Chowan;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G48031;Blanco;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G51720;Norton;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G37139;Pasquotank;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G51700;Newport News;Virginia;4;3;Mixed-Humid;Mixed-Humid;A;A
G48115;Dawson;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48317;Martin;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G06055;Napa;California;3;3;Marine;Marine;C;C
G22067;Morehouse;Louisiana;3;3;Mixed-Humid;Mixed-Humid;A;A
G40015;Caddo;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G41037;Lake;Oregon;5;5;Cold;Cold;B;B
G29077;Greene;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G48247;Jim Hogg;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G18149;Starke;Indiana;5;5;Cold;Cold;A;A
G42073;Lawrence;Pennsylvania;5;5;Cold;Cold;A;A
G29105;Laclede;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29119;McDonald;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G29121;Macon;Missouri;5;5;Cold;Cold;A;A
G29127;Marion;Missouri;5;5;Cold;Cold;A;A
G27163;Washington;Minnesota;6;6;Cold;Cold;A;A
G31087;Hitchcock;Nebraska;5;5;Cold;Cold;A;A
G22111;Union;Louisiana;3;3;Hot-Humid;Hot-Humid;A;A
G29011;Barton;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G31085;Hayes;Nebraska;5;5;Cold;Cold;A;A
G39023;Clark;Ohio;5;5;Cold;Cold;A;A
G37005;Alleghany;North Carolina;5;5;Cold;Cold;A;A
G34021;Mercer;New Jersey;5;5;Cold;Cold;A;A
G35021;Harding;New Mexico;5;5;Cold;Cold;B;B
G48143;Erath;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G48107;Crosby;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G47145;Roane;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G26043;Dickinson;Michigan;6;6;Cold;Cold;A;A
G20207;Woodson;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G17041;Douglas;Illinois;5;5;Cold;Cold;A;A
G42105;Potter;Pennsylvania;6;5;Cold;Cold;A;A
G35037;Quay;New Mexico;4;4;Mixed-Dry;Mixed-Dry;B;B
G27085;McLeod;Minnesota;6;6;Cold;Cold;A;A
G29145;Newton;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G31167;Stanton;Nebraska;5;5;Cold;Cold;A;A
G51177;Spotsylvania;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G38045;LaMoure;North Dakota;6;6;Cold;Cold;A;A
G27123;Ramsey;Minnesota;6;6;Cold;Cold;A;A
G31007;Banner;Nebraska;5;5;Cold;Cold;A;A
G37191;Wayne;North Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G38073;Ransom;North Dakota;6;6;Cold;Cold;A;A
G48179;Gray;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G37045;Cleveland;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G42121;Venango;Pennsylvania;5;5;Cold;Cold;A;A
G29209;Stone;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G31023;Butler;Nebraska;5;5;Cold;Cold;A;A
G05061;Howard;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G51197;Wythe;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G38091;Steele;North Dakota;7;6;Very Cold;Cold;;A
G51530;Buena Vista;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G31053;Dodge;Nebraska;5;5;Cold;Cold;A;A
G37109;Lincoln;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G05097;Montgomery;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G51660;Harrisonburg;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G20013;Brown;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G19001;Adair;Iowa;5;5;Cold;Cold;A;A
G01037;Coosa;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G38015;Burleigh;North Dakota;6;6;Cold;Cold;A;A
G40097;Mayes;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G72009;Aibonito;;;;;;;
G17109;McDonough;Illinois;5;5;Cold;Cold;A;A
G20147;Phillips;Kansas;5;5;Cold;Cold;A;A
G26055;Grand Traverse;Michigan;6;6;Cold;Cold;A;A
G51735;Poquoson;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G28059;Jackson;Mississippi;2;2;Hot-Humid;Hot-Humid;A;A
G19011;Benton;Iowa;5;5;Cold;Cold;A;A
G28161;Yalobusha;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G37135;Orange;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G48155;Foard;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G51149;Prince George;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G19089;Howard;Iowa;6;5;Cold;Cold;A;A
G13149;Heard;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G12027;DeSoto;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G21205;Rowan;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G48087;Collingsworth;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G55089;Ozaukee;Wisconsin;6;5;Cold;Cold;A;A
G42069;Lackawanna;Pennsylvania;5;5;Cold;Cold;A;A
G48175;Goliad;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G17113;McLean;Illinois;5;5;Cold;Cold;A;A
G39149;Shelby;Ohio;5;5;Cold;Cold;A;A
G48359;Oldham;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G32510;Carson City;Nevada;5;4;Cold;Mixed-Dry;B;B
G36025;Delaware;New York;6;6;Cold;Cold;A;A
G72049;Culebra;;;;;;;
G18169;Wabash;Indiana;5;5;Cold;Cold;A;A
G21145;McCracken;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G05087;Madison;Arkansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G51135;Nottoway;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G01007;Bibb;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G40033;Cotton;Oklahoma;3;3;Mixed-Humid;Mixed-Humid;A;A
G08025;Crowley;Colorado;5;5;Cold;Cold;B;B
G48389;Reeves;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G28057;Itawamba;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G13143;Haralson;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G46009;Bon Homme;South Dakota;5;5;Cold;Cold;A;A
G55105;Rock;Wisconsin;6;5;Cold;Cold;A;A
G18101;Martin;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G31117;McPherson;Nebraska;5;5;Cold;Cold;A;A
G48081;Coke;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G45077;Pickens;South Carolina;3;3;Mixed-Humid;Mixed-Humid;A;A
G48243;Jeff Davis;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G26039;Crawford;Michigan;6;6;Cold;Cold;A;A
G42059;Greene;Pennsylvania;5;5;Cold;Cold;A;A
G32009;Esmeralda;Nevada;5;4;Cold;Mixed-Dry;B;B
G51590;Danville;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G12007;Bradford;Florida;2;2;Hot-Humid;Hot-Humid;A;A
G18137;Ripley;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G35051;Sierra;New Mexico;4;3;Mixed-Dry;Hot-Dry;B;B
G51775;Salem;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G08041;El Paso;Colorado;5;5;Cold;Cold;B;B
G08101;Pueblo;Colorado;5;5;Cold;Cold;B;B
G08043;Fremont;Colorado;5;5;Cold;Cold;B;B
G48489;Willacy;Texas;2;1;Hot-Humid;Hot-Humid;A;A
G48253;Jones;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48319;Mason;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G08119;Teller;Colorado;5;5;Cold;Cold;B;B
G48173;Glasscock;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G48433;Stonewall;Texas;3;3;Hot-Dry;Hot-Dry;B;B
G29213;Taney;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G20019;Chautauqua;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G37043;Clay;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G36077;Otsego;New York;6;6;Cold;Cold;A;A
G48449;Titus;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G48467;Van Zandt;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G31071;Garfield;Nebraska;5;5;Cold;Cold;A;A
G48063;Camp;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G22099;St. Martin;Louisiana;2;2;Hot-Humid;Hot-Humid;A;A
G48213;Henderson;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G47127;Moore;Tennessee;4;3;Mixed-Humid;Mixed-Humid;A;A
G36007;Broome;New York;6;5;Cold;Cold;A;A
G51113;Madison;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G36017;Chenango;New York;6;6;Cold;Cold;A;A
G51157;Rappahannock;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G51031;Campbell;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G40147;Washington;Oklahoma;3;4;Mixed-Humid;Mixed-Humid;A;A
G51079;Greene;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G54069;Ohio;West Virginia;5;5;Cold;Cold;A;A
G01131;Wilcox;Alabama;3;3;Hot-Humid;Hot-Humid;A;A
G54045;Logan;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G01119;Sumter;Alabama;3;3;Mixed-Humid;Mixed-Humid;A;A
G51091;Highland;Virginia;4;5;Mixed-Humid;Cold;A;A
G54073;Pleasants;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G28043;Grenada;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G29025;Caldwell;Missouri;5;4;Cold;Mixed-Humid;A;A
G29197;Schuyler;Missouri;5;5;Cold;Cold;A;A
G29211;Sullivan;Missouri;5;5;Cold;Cold;A;A
G30091;Sheridan;Montana;6;6;Cold;Cold;B;B
G54049;Marion;West Virginia;5;5;Cold;Cold;A;A
G54033;Harrison;West Virginia;5;5;Cold;Cold;A;A
G54021;Gilmer;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G54007;Braxton;West Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G72019;Barranquitas;;;;;;;
G54019;Fayette;West Virginia;5;4;Cold;Mixed-Humid;A;A
G72063;Gurabo;;;;;;;
G72039;Ciales;;;;;;;
G37083;Halifax;North Carolina;4;3;Mixed-Humid;Mixed-Humid;A;A
G19097;Jackson;Iowa;5;5;Cold;Cold;A;A
G21077;Gallatin;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G17175;Stark;Illinois;5;5;Cold;Cold;A;A
G20027;Clay;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G38101;Ward;North Dakota;7;7;Very Cold;Very Cold;;
G46077;Kingsbury;South Dakota;6;6;Cold;Cold;A;A
G48079;Cochran;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G72135;Toa Alta;;;;;;;
G20187;Stanton;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G31171;Thomas;Nebraska;5;5;Cold;Cold;A;A
G26011;Arenac;Michigan;6;6;Cold;Cold;A;A
G39037;Darke;Ohio;5;5;Cold;Cold;A;A
G08087;Morgan;Colorado;5;5;Cold;Cold;B;B
G17053;Ford;Illinois;5;5;Cold;Cold;A;A
G48349;Navarro;Texas;3;2;Hot-Humid;Hot-Humid;A;A
G46097;Miner;South Dakota;6;6;Cold;Cold;A;A
G17183;Vermilion;Illinois;5;5;Cold;Cold;A;A
G20017;Chase;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G20185;Stafford;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G72077;Juncos;;;;;;;
G18175;Washington;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G48123;DeWitt;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G18113;Noble;Indiana;5;5;Cold;Cold;A;A
G48067;Cass;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G21129;Lee;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G47183;Weakley;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G18095;Madison;Indiana;5;5;Cold;Cold;A;A
G55065;Lafayette;Wisconsin;6;5;Cold;Cold;A;A
G05057;Hempstead;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G19127;Marshall;Iowa;5;5;Cold;Cold;A;A
G40041;Delaware;Oklahoma;3;4;Mixed-Humid;Mixed-Humid;A;A
G17013;Calhoun;Illinois;5;4;Cold;Mixed-Humid;A;A
G31107;Knox;Nebraska;5;5;Cold;Cold;A;A
G72001;Adjuntas;;;;;;;
G19053;Decatur;Iowa;5;5;Cold;Cold;A;A
G39127;Perry;Ohio;5;5;Cold;Cold;A;A
G13267;Tattnall;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G48471;Walker;Texas;2;2;Hot-Humid;Hot-Humid;A;A
G51685;Manassas Park;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G39031;Coshocton;Ohio;5;5;Cold;Cold;A;A
G17101;Lawrence;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G20035;Cowley;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G21191;Pendleton;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G08003;Alamosa;Colorado;6;6;Cold;Cold;B;B
G39063;Hancock;Ohio;5;5;Cold;Cold;A;A
G31163;Sherman;Nebraska;5;5;Cold;Cold;A;A
G46007;Bennett;South Dakota;5;5;Cold;Cold;A;A
G46095;Mellette;South Dakota;5;5;Cold;Cold;A;A
G27073;Lac qui Parle;Minnesota;6;6;Cold;Cold;A;A
G31069;Garden;Nebraska;5;5;Cold;Cold;A;A
G20183;Smith;Kansas;5;5;Cold;Cold;A;A
G51009;Amherst;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G19049;Dallas;Iowa;5;5;Cold;Cold;A;A
G39027;Clinton;Ohio;5;4;Cold;Mixed-Humid;A;A
G46123;Tripp;South Dakota;5;5;Cold;Cold;A;A
G26119;Montmorency;Michigan;6;6;Cold;Cold;A;A
G31019;Buffalo;Nebraska;5;5;Cold;Cold;A;A
G08067;La Plata;Colorado;5;5;Cold;Cold;B;B
G37169;Stokes;North Carolina;4;4;Mixed-Humid;Mixed-Humid;A;A
G51063;Floyd;Virginia;4;4;Mixed-Humid;Mixed-Humid;A;A
G05099;Nevada;Arkansas;3;3;Mixed-Humid;Mixed-Humid;A;A
G18081;Johnson;Indiana;5;4;Cold;Mixed-Humid;A;A
G28137;Tate;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G47089;Jefferson;Tennessee;4;4;Mixed-Humid;Mixed-Humid;A;A
G72003;Aguada;;;;;;;
G18033;DeKalb;Indiana;5;5;Cold;Cold;A;A
G72143;Vega Alta;;;;;;;
G72031;Carolina;;;;;;;
G18045;Fountain;Indiana;5;5;Cold;Cold;A;A
G39111;Monroe;Ohio;5;5;Cold;Cold;A;A
G31031;Cherry;Nebraska;5;5;Cold;Cold;A;A
G13071;Colquitt;Georgia;2;2;Hot-Humid;Hot-Humid;A;A
G28025;Clay;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G47031;Coffee;Tennessee;4;3;Mixed-Humid;Mixed-Humid;A;A
G48171;Gillespie;Texas;3;3;Hot-Humid;Hot-Humid;A;A
G13317;Wilkes;Georgia;3;3;Mixed-Humid;Mixed-Humid;A;A
G20119;Meade;Kansas;4;4;Mixed-Humid;Mixed-Humid;A;A
G42057;Fulton;Pennsylvania;5;5;Cold;Cold;A;A
G17047;Edwards;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G19123;Mahaska;Iowa;5;5;Cold;Cold;A;A
G48429;Stephens;Texas;3;3;Mixed-Humid;Mixed-Humid;A;A
G47095;Lake;Tennessee;3;4;Mixed-Humid;Mixed-Humid;A;A
G29035;Carter;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G21163;Meade;Kentucky;4;4;Mixed-Humid;Mixed-Humid;A;A
G26077;Kalamazoo;Michigan;5;5;Cold;Cold;A;A
G29139;Montgomery;Missouri;4;4;Mixed-Humid;Mixed-Humid;A;A
G19185;Wayne;Iowa;5;5;Cold;Cold;A;A
G27043;Faribault;Minnesota;6;6;Cold;Cold;A;A
G01087;Macon;Alabama;3;3;Hot-Humid;Hot-Humid;A;A
G18093;Lawrence;Indiana;4;4;Mixed-Humid;Mixed-Humid;A;A
G26125;Oakland;Michigan;5;5;Cold;Cold;A;A
G48011;Armstrong;Texas;4;4;Mixed-Dry;Mixed-Dry;B;B
G55057;Juneau;Wisconsin;6;5;Cold;Cold;A;A
G18179;Wells;Indiana;5;5;Cold;Cold;A;A
G38031;Foster;North Dakota;7;6;Very Cold;Cold;;A
G11001;District of Columbia;District of Columbia;4;4;Mixed-Humid;Mixed-Humid;A;A
G17151;Pope;Illinois;4;4;Mixed-Humid;Mixed-Humid;A;A
G26003;Alger;Michigan;6;6;Cold;Cold;A;A
G31009;Blaine;Nebraska;5;5;Cold;Cold;A;A
G28007;Attala;Mississippi;3;3;Mixed-Humid;Mixed-Humid;A;A
G38027;Eddy;North Dakota;7;6;Very Cold;Cold;;A
